shape,changeType,blockNum,trialID,response,confidence,rt,subjectID,experimentName,experimentVersion,experimentTime,studyID,sessionID,browserName,browserVersion,displayWindowHeight,displayWindowWidth,displayScreenHeight,displayScreenWidth,change_key,gender,age,taskGuess,purposeGuess,commentText,totalTime,collapsedChange,correctAnswer,fullShapeName,responded_correctly,count,analysisChangeType
shape1,convex_area2,6,54,different,7,2178.8,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,convex_area2,different,shape1_convex_area2,1,1,convex
catch_shape,change4,6,55,different,9,1268.8,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,change4,different,catch_shape_change4,1,1,none
shape8,concave_area2,6,56,different,6,1794.9,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_area2,different,shape8_concave_area2,1,1,concave
shape7,no_change3,6,57,same,6,1020.4,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape7_no_change3,1,1,none
shape2,convex_area2,6,58,different,7,967.3,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,convex_area2,different,shape2_convex_area2,1,1,convex
shape5,concave_nofill_area1,6,59,different,7,915.7,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_nofill_area1,different,shape5_concave_nofill_area1,1,1,concave_nofill
shape4,concave_nofill_area1,6,60,different,4,1044.1,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_nofill_area1,different,shape4_concave_nofill_area1,1,1,concave_nofill
shape3,concave_area2,6,61,different,5,1110.2,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_area2,different,shape3_concave_area2,1,1,concave
shape6,convex_area2,6,62,different,8,870.5,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,convex_area2,different,shape6_convex_area2,1,1,convex
shape1,no_change5,7,63,same,6,1498.5,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape1_no_change5,1,1,none
shape4,no_change1,7,64,same,6,906.9,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape4_no_change1,1,1,none
shape2,no_change3,7,65,same,7,1068.4,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape2_no_change3,1,1,none
catch_shape,change2,7,66,different,9,1261.5,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,change2,different,catch_shape_change2,1,1,none
shape6,concave_area2,7,67,different,4,1268.1,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_area2,different,shape6_concave_area2,1,1,concave
shape8,no_change2,7,68,same,7,968.8,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape8_no_change2,1,1,none
shape7,concave_nofill_area1,7,69,different,9,759.5,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_nofill_area1,different,shape7_concave_nofill_area1,1,1,concave_nofill
shape3,no_change6,7,70,same,7,1171.4,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape3_no_change6,1,1,none
shape5,no_change4,7,71,same,5,1204.8,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape5_no_change4,1,1,none
shape1,no_change4,8,72,same,7,1701.1,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape1_no_change4,1,1,none
shape3,concave_nofill_area1,8,73,different,5,1427.7,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_nofill_area1,different,shape3_concave_nofill_area1,1,1,concave_nofill
shape7,convex_area1,8,74,different,8,1093.4,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,convex_area1,different,shape7_convex_area1,1,1,convex
shape2,no_change2,8,75,same,7,1271.6,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape2_no_change2,1,1,none
shape4,no_change4,8,76,same,7,643.8,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape4_no_change4,1,1,none
catch_shape,change3,8,77,different,9,2046.6,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,change3,different,catch_shape_change3,1,1,none
shape5,no_change5,8,78,same,8,776.3,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape5_no_change5,1,1,none
shape8,convex_area2,8,79,different,9,898.5,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,convex_area2,different,shape8_convex_area2,1,1,convex
shape6,no_change2,8,80,same,8,808.5,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape6_no_change2,1,1,none
shape5,no_change1,9,81,different,3,1028.6,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape5_no_change1,0,1,none
shape4,no_change3,9,82,same,2,1899.8,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape4_no_change3,1,1,none
shape2,concave_nofill_area1,9,83,different,8,771.3,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_nofill_area1,different,shape2_concave_nofill_area1,1,1,concave_nofill
shape1,concave_nofill_area2,9,84,different,9,777.1,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_nofill_area2,different,shape1_concave_nofill_area2,1,1,concave_nofill
shape8,no_change5,9,85,different,1,3454.1,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape8_no_change5,0,1,none
catch_shape,no_change1,9,86,same,9,1078.0,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,catch_shape_no_change1,1,1,none
shape3,concave_area1,9,87,same,7,1632.8,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_area1,different,shape3_concave_area1,0,1,concave
shape6,no_change5,9,88,same,7,1166.0,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape6_no_change5,1,1,none
shape7,convex_area2,9,89,different,8,964.6,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,convex_area2,different,shape7_convex_area2,1,1,convex
shape1,concave_area2,10,90,different,8,996.0,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_area2,different,shape1_concave_area2,1,1,concave
shape2,no_change1,10,91,same,7,1282.2,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,no_change,same,shape2_no_change1,1,1,none
shape3,convex_area1,10,92,same,4,5143.4,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,convex_area1,different,shape3_convex_area1,0,1,convex
shape6,concave_nofill_area2,10,93,different,6,904.3,5a2f0b6f4b60fe00019b1e12,ducktruck,v001,1006145.7,60e37abdc60a8398fd63c9e4,60ef293fdbd6fef11861d2e0,Chrome,91,932,1903,1080,1920,q, -- select an option -- ,,Tell whether or not shapes had changed.,"To determine if someone had been abducted by aliens.
(No idea.)",I am pretty sure I pushed the wrong key a few times towards the beginning. :(,1047807.0,concave_nofill_area2,different,shape6_concave_nofill_area2,1,1,concave_nofill
