"","shape","changeType","blockNum","trialID","response","confidence","rt","subjectID","experimentName","experimentVersion","experimentTime","studyID","sessionID","browserName","browserVersion","displayWindowHeight","displayWindowWidth","displayScreenHeight","displayScreenWidth","change_key","gender","age","taskGuess","purposeGuess","commentText","totalTime","collapsedChange","correctAnswer","fullShapeName","responded_correctly","count","analysisChangeType"
"1861","shape7","no_change1",2,24,"same",7,1138,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape7_no_change1",1,1,"none"
"1862","shape5","no_change4",2,25,"different",9,1021,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape5_no_change4",0,1,"none"
"1863","catch_shape","no_change5",2,26,"same",9,1178,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","catch_shape_no_change5",1,1,"none"
"1864","shape3","no_change5",3,27,"same",8,1197,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape3_no_change5",1,1,"none"
"1865","shape1","no_change1",3,28,"same",7,1598,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape1_no_change1",1,1,"none"
"1866","shape2","no_change3",3,29,"same",8,930,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape2_no_change3",1,1,"none"
"1867","shape4","no_change3",3,30,"same",8,1217,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape4_no_change3",1,1,"none"
"1868","catch_shape","no_change6",3,31,"same",9,1079,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","catch_shape_no_change6",1,1,"none"
"1869","shape5","no_change1",3,32,"same",8,937,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape5_no_change1",1,1,"none"
"1870","shape6","no_change3",3,33,"same",7,1121,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape6_no_change3",1,1,"none"
"1871","shape8","no_change3",3,34,"same",7,1385,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape8_no_change3",1,1,"none"
"1872","shape7","no_change4",3,35,"same",7,1030,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape7_no_change4",1,1,"none"
"1873","shape1","no_change4",4,36,"different",7,1492,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape1_no_change4",0,1,"none"
"1874","shape3","no_change6",4,37,"same",7,1475,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape3_no_change6",1,1,"none"
"1875","shape4","no_change4",4,38,"same",8,868,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape4_no_change4",1,1,"none"
"1876","shape2","no_change5",4,39,"same",8,1230,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape2_no_change5",1,1,"none"
"1877","shape5","no_change5",4,40,"same",9,1197,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape5_no_change5",1,1,"none"
"1878","shape6","concave_area1",4,41,"same",6,2744,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"concave_area1","different","shape6_concave_area1",0,1,"concave"
"1879","catch_shape","change1",4,42,"different",9,1093,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"change1","different","catch_shape_change1",1,1,"none"
"1880","shape7","concave_area1",4,43,"different",9,792,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"concave_area1","different","shape7_concave_area1",1,1,"concave"
"1881","shape8","concave_area1",4,44,"different",9,732,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"concave_area1","different","shape8_concave_area1",1,1,"concave"
"1882","shape3","no_change4",5,45,"different",8,1346,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape3_no_change4",0,1,"none"
"1883","shape1","concave_area2",5,46,"different",9,738,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"concave_area2","different","shape1_concave_area2",1,1,"concave"
"1884","shape8","no_change6",5,47,"same",8,1085,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape8_no_change6",1,1,"none"
"1885","shape6","no_change6",5,48,"same",8,1588,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"no_change","same","shape6_no_change6",1,1,"none"
"1886","shape2","concave_nofill_area1",5,49,"different",9,804,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"concave_nofill_area1","different","shape2_concave_nofill_area1",1,1,"concave_nofill"
"1887","shape5","convex_area1",5,50,"different",9,896,"5bf1e7f456a321000106fc6d","ducktruck","v001",877258,"60e37abdc60a8398fd63c9e4","60ef25c28b648ffd2a0e6532","Firefox",89,798,1519,864,1536,"q"," -- select an option -- ",NA,"If the shape before the curtain and the shape after were the same, then press Q, otherwise, if they are different, press P.","Testing attention to fine detail, and maybe seeing if it improves over constant use.","It all worked fine.",908181,"convex_area1","different","shape5_convex_area1",1,1,"convex"
